keyboard_name,keyboard_size,keyboard_type,user,audio_file,key_pressed,keyboard_material,switch_type,PCA_Feature_A,PCA_Feature_B,cluster
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_i_17_MBPWavs.wav,i,aluminum,Scissor,-0.04065804,-1.2325444,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_i_18_MBPWavs.wav,i,aluminum,Scissor,-0.3866766,-1.2906611,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_i_19_MBPWavs.wav,i,aluminum,Scissor,0.064416744,-1.3211439,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_i_20_MBPWavs.wav,i,aluminum,Scissor,-0.06441279,-1.3496885,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_i_21_MBPWavs.wav,i,aluminum,Scissor,-0.76514065,-1.4975185,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_i_22_MBPWavs.wav,i,aluminum,Scissor,-0.71269745,-1.7904109,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_0_MBPWavs.wav,8,aluminum,Scissor,0.8639593,-1.5879011,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_1_MBPWavs.wav,8,aluminum,Scissor,1.0966843,-1.3976101,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_2_MBPWavs.wav,8,aluminum,Scissor,0.8806915,-1.2502023,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_3_MBPWavs.wav,8,aluminum,Scissor,1.2873479,-1.3988346,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_4_MBPWavs.wav,8,aluminum,Scissor,1.0860313,-1.2041876,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_5_MBPWavs.wav,8,aluminum,Scissor,0.4261817,-1.4054912,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_6_MBPWavs.wav,8,aluminum,Scissor,1.0317165,-1.5799929,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_7_MBPWavs.wav,8,aluminum,Scissor,1.3698004,-1.7348237,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_8_MBPWavs.wav,8,aluminum,Scissor,1.0969405,-1.918648,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_9_MBPWavs.wav,8,aluminum,Scissor,1.208062,-1.9338058,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_10_MBPWavs.wav,8,aluminum,Scissor,0.856206,-1.7988193,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_11_MBPWavs.wav,8,aluminum,Scissor,0.52944106,-1.8889642,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_12_MBPWavs.wav,8,aluminum,Scissor,0.92818564,-1.786551,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_13_MBPWavs.wav,8,aluminum,Scissor,0.89338225,-2.0395012,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_14_MBPWavs.wav,8,aluminum,Scissor,0.9526869,-1.6658068,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_15_MBPWavs.wav,8,aluminum,Scissor,0.7903627,-1.7381214,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_16_MBPWavs.wav,8,aluminum,Scissor,0.854018,-1.2937694,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_17_MBPWavs.wav,8,aluminum,Scissor,0.9654057,-1.6295516,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_18_MBPWavs.wav,8,aluminum,Scissor,0.62067527,-1.9356947,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_19_MBPWavs.wav,8,aluminum,Scissor,0.846966,-1.7590524,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_20_MBPWavs.wav,8,aluminum,Scissor,1.1013975,-1.8216182,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_21_MBPWavs.wav,8,aluminum,Scissor,1.3178799,-1.4073253,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_22_MBPWavs.wav,8,aluminum,Scissor,0.85230076,-1.7149321,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_8_23_MBPWavs.wav,8,aluminum,Scissor,0.8515891,-1.716792,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_0_MBPWavs.wav,f,aluminum,Scissor,1.0809586,-1.608481,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_1_MBPWavs.wav,f,aluminum,Scissor,1.3028755,-0.46927986,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_2_MBPWavs.wav,f,aluminum,Scissor,-0.4440265,-1.3306621,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_3_MBPWavs.wav,f,aluminum,Scissor,0.0015044186,-1.2612184,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_4_MBPWavs.wav,f,aluminum,Scissor,-1.2147152,-1.687134,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_5_MBPWavs.wav,f,aluminum,Scissor,-1.1497018,-1.6327814,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_6_MBPWavs.wav,f,aluminum,Scissor,0.10657397,-1.3532856,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_7_MBPWavs.wav,f,aluminum,Scissor,2.306045,-1.2264483,0
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_8_MBPWavs.wav,f,aluminum,Scissor,0.31221557,-0.94920886,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_9_MBPWavs.wav,f,aluminum,Scissor,0.32183787,-1.2692369,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_10_MBPWavs.wav,f,aluminum,Scissor,-1.3858172,-1.7420154,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_11_MBPWavs.wav,f,aluminum,Scissor,-1.9754779,-1.9089861,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_12_MBPWavs.wav,f,aluminum,Scissor,-3.1113536,-1.9508243,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_13_MBPWavs.wav,f,aluminum,Scissor,-1.6417011,-1.4816258,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_14_MBPWavs.wav,f,aluminum,Scissor,-1.6768986,-1.6510211,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_15_MBPWavs.wav,f,aluminum,Scissor,-1.4218357,-1.5003633,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_16_MBPWavs.wav,f,aluminum,Scissor,-2.8224576,-1.5612695,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_17_MBPWavs.wav,f,aluminum,Scissor,-1.6759287,-1.5917437,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_18_MBPWavs.wav,f,aluminum,Scissor,-1.8947383,-1.9472646,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_19_MBPWavs.wav,f,aluminum,Scissor,-2.6372335,-1.856684,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_20_MBPWavs.wav,f,aluminum,Scissor,-2.3869026,-1.6283625,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_21_MBPWavs.wav,f,aluminum,Scissor,-1.710135,-1.6676322,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_22_MBPWavs.wav,f,aluminum,Scissor,-2.3754835,-1.385326,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_f_23_MBPWavs.wav,f,aluminum,Scissor,-1.4901382,-1.5993859,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_0_MBPWavs.wav,6,aluminum,Scissor,0.9427325,-1.5263547,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_1_MBPWavs.wav,6,aluminum,Scissor,1.2669004,-1.1504716,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_2_MBPWavs.wav,6,aluminum,Scissor,1.3688889,-1.492991,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_3_MBPWavs.wav,6,aluminum,Scissor,2.157383,-1.7508004,0
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_4_MBPWavs.wav,6,aluminum,Scissor,2.3977735,-1.5303489,0
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_5_MBPWavs.wav,6,aluminum,Scissor,1.5585179,-1.293038,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_6_MBPWavs.wav,6,aluminum,Scissor,2.974401,-1.8558483,0
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_7_MBPWavs.wav,6,aluminum,Scissor,1.1711934,-1.2267374,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_8_MBPWavs.wav,6,aluminum,Scissor,1.6391555,-1.2086895,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_9_MBPWavs.wav,6,aluminum,Scissor,1.4353279,-1.1862077,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_10_MBPWavs.wav,6,aluminum,Scissor,1.1771965,-1.4958011,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_11_MBPWavs.wav,6,aluminum,Scissor,1.6475192,-1.8954175,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_12_MBPWavs.wav,6,aluminum,Scissor,1.5498805,-1.4944813,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_13_MBPWavs.wav,6,aluminum,Scissor,1.5849097,-1.3964642,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_14_MBPWavs.wav,6,aluminum,Scissor,1.1816939,-1.8556548,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_15_MBPWavs.wav,6,aluminum,Scissor,0.82679003,-1.1833403,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_16_MBPWavs.wav,6,aluminum,Scissor,0.95170546,-1.753014,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_17_MBPWavs.wav,6,aluminum,Scissor,1.6735672,-2.146559,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_18_MBPWavs.wav,6,aluminum,Scissor,0.9697462,-1.7026055,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_19_MBPWavs.wav,6,aluminum,Scissor,1.2863909,-1.5823097,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_20_MBPWavs.wav,6,aluminum,Scissor,0.45632827,-1.5641432,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_21_MBPWavs.wav,6,aluminum,Scissor,0.95327455,-1.8428757,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_6_22_MBPWavs.wav,6,aluminum,Scissor,1.2602154,-1.3668457,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_0_MBPWavs.wav,v,aluminum,Scissor,-0.08497336,-1.3020201,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_1_MBPWavs.wav,v,aluminum,Scissor,0.0679417,-1.4071864,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_2_MBPWavs.wav,v,aluminum,Scissor,0.101021536,-0.90043205,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_3_MBPWavs.wav,v,aluminum,Scissor,-2.6578894,-1.747113,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_4_MBPWavs.wav,v,aluminum,Scissor,-3.3295217,-1.6537925,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_5_MBPWavs.wav,v,aluminum,Scissor,-2.714292,-1.7736372,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_6_MBPWavs.wav,v,aluminum,Scissor,-2.7363968,-1.164525,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_7_MBPWavs.wav,v,aluminum,Scissor,-3.2755435,-1.6684611,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_8_MBPWavs.wav,v,aluminum,Scissor,-3.1850145,-1.421751,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_9_MBPWavs.wav,v,aluminum,Scissor,-2.9974499,-1.7820128,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_10_MBPWavs.wav,v,aluminum,Scissor,-3.5755897,-1.7530941,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_11_MBPWavs.wav,v,aluminum,Scissor,-2.9902422,-1.4459442,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_12_MBPWavs.wav,v,aluminum,Scissor,-3.1798499,-1.4894834,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_13_MBPWavs.wav,v,aluminum,Scissor,-3.448956,-1.4723046,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_14_MBPWavs.wav,v,aluminum,Scissor,-2.790111,-1.4285213,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_15_MBPWavs.wav,v,aluminum,Scissor,-2.487521,-1.579707,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_16_MBPWavs.wav,v,aluminum,Scissor,-2.7408502,-1.7009691,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_17_MBPWavs.wav,v,aluminum,Scissor,-2.583681,-1.4067036,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_18_MBPWavs.wav,v,aluminum,Scissor,-2.372796,-1.3127685,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_19_MBPWavs.wav,v,aluminum,Scissor,-2.96925,-1.3857936,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_20_MBPWavs.wav,v,aluminum,Scissor,-2.2280192,-1.284562,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_21_MBPWavs.wav,v,aluminum,Scissor,-3.192329,-1.3306929,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_22_MBPWavs.wav,v,aluminum,Scissor,-3.0697932,-1.3625507,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_v_23_MBPWavs.wav,v,aluminum,Scissor,-3.289302,-1.7577277,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_0_MBPWavs.wav,4,aluminum,Scissor,-1.5902046,-1.3660971,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_1_MBPWavs.wav,4,aluminum,Scissor,-1.7299548,-1.2842379,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_2_MBPWavs.wav,4,aluminum,Scissor,-1.2682344,-1.5986671,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_3_MBPWavs.wav,4,aluminum,Scissor,-1.6330079,-1.1251669,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_4_MBPWavs.wav,4,aluminum,Scissor,-1.4015241,-0.9924961,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_5_MBPWavs.wav,4,aluminum,Scissor,-1.491665,-1.4306312,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_6_MBPWavs.wav,4,aluminum,Scissor,-1.2963707,-1.3307561,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_7_MBPWavs.wav,4,aluminum,Scissor,-1.4340303,-1.2462933,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_8_MBPWavs.wav,4,aluminum,Scissor,-1.3692236,-1.5046896,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_9_MBPWavs.wav,4,aluminum,Scissor,-1.4247524,-1.2588391,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_10_MBPWavs.wav,4,aluminum,Scissor,-1.256761,-1.2742906,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_11_MBPWavs.wav,4,aluminum,Scissor,-1.5280871,-1.3044777,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_12_MBPWavs.wav,4,aluminum,Scissor,-1.4694909,-1.1199772,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_13_MBPWavs.wav,4,aluminum,Scissor,-1.3007256,-1.3584024,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_14_MBPWavs.wav,4,aluminum,Scissor,-1.5451707,-1.4706848,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_15_MBPWavs.wav,4,aluminum,Scissor,-1.7140481,-1.2275345,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_16_MBPWavs.wav,4,aluminum,Scissor,-1.2504755,-1.4233577,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_17_MBPWavs.wav,4,aluminum,Scissor,-1.6673492,-1.416753,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_18_MBPWavs.wav,4,aluminum,Scissor,-1.6767975,-1.1803786,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_19_MBPWavs.wav,4,aluminum,Scissor,-1.5740597,-1.6224632,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_20_MBPWavs.wav,4,aluminum,Scissor,-1.6987165,-1.518381,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_21_MBPWavs.wav,4,aluminum,Scissor,-1.8049446,-1.4353389,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_22_MBPWavs.wav,4,aluminum,Scissor,-1.4450462,-1.5219747,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_4_23_MBPWavs.wav,4,aluminum,Scissor,-1.5668632,-1.5095522,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_0_MBPWavs.wav,7,aluminum,Scissor,0.75005496,-1.7175328,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_1_MBPWavs.wav,7,aluminum,Scissor,1.3996887,-1.4459326,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_2_MBPWavs.wav,7,aluminum,Scissor,1.3283815,-1.8069268,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_3_MBPWavs.wav,7,aluminum,Scissor,1.6119554,-1.561219,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_4_MBPWavs.wav,7,aluminum,Scissor,1.5698783,-0.910994,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_5_MBPWavs.wav,7,aluminum,Scissor,1.3333318,-1.2414191,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_6_MBPWavs.wav,7,aluminum,Scissor,2.2025716,-1.6265061,0
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_7_MBPWavs.wav,7,aluminum,Scissor,1.2021041,-1.2472041,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_8_MBPWavs.wav,7,aluminum,Scissor,1.4559367,-0.726955,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_9_MBPWavs.wav,7,aluminum,Scissor,1.5112816,-1.122977,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_10_MBPWavs.wav,7,aluminum,Scissor,1.4652681,-1.3666278,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_11_MBPWavs.wav,7,aluminum,Scissor,0.9253324,-1.4470557,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_12_MBPWavs.wav,7,aluminum,Scissor,1.2706054,-1.4573191,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_13_MBPWavs.wav,7,aluminum,Scissor,1.1687553,-1.1273872,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_14_MBPWavs.wav,7,aluminum,Scissor,1.3709497,-1.0298363,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_15_MBPWavs.wav,7,aluminum,Scissor,1.1857364,-1.2984178,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_16_MBPWavs.wav,7,aluminum,Scissor,0.4858714,-1.5970919,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_17_MBPWavs.wav,7,aluminum,Scissor,1.1097306,-1.3013582,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_18_MBPWavs.wav,7,aluminum,Scissor,0.7914004,-1.6302835,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_19_MBPWavs.wav,7,aluminum,Scissor,0.54735535,-1.4630399,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_20_MBPWavs.wav,7,aluminum,Scissor,0.71744275,-1.3507888,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_21_MBPWavs.wav,7,aluminum,Scissor,0.62566453,-1.2397697,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_7_22_MBPWavs.wav,7,aluminum,Scissor,1.2059612,-1.9416906,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_0_MBPWavs.wav,g,aluminum,Scissor,0.6309104,-1.2852937,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_1_MBPWavs.wav,g,aluminum,Scissor,0.7172171,-1.3522111,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_2_MBPWavs.wav,g,aluminum,Scissor,0.037443366,-1.0555857,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_3_MBPWavs.wav,g,aluminum,Scissor,-1.6710894,-1.7792238,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_4_MBPWavs.wav,g,aluminum,Scissor,-1.9203664,-1.9368495,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_5_MBPWavs.wav,g,aluminum,Scissor,-2.2593107,-1.8961552,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_6_MBPWavs.wav,g,aluminum,Scissor,-1.8189657,-1.860713,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_7_MBPWavs.wav,g,aluminum,Scissor,-2.526577,-1.6025624,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_8_MBPWavs.wav,g,aluminum,Scissor,-1.7528251,-1.9584131,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_9_MBPWavs.wav,g,aluminum,Scissor,-2.2469263,-1.819553,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_10_MBPWavs.wav,g,aluminum,Scissor,-1.7953328,-1.7378672,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_11_MBPWavs.wav,g,aluminum,Scissor,-3.3940923,-1.5685844,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_12_MBPWavs.wav,g,aluminum,Scissor,-2.1528275,-1.4665798,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_13_MBPWavs.wav,g,aluminum,Scissor,-1.2409842,-1.267232,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_14_MBPWavs.wav,g,aluminum,Scissor,-1.885846,-1.577959,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_15_MBPWavs.wav,g,aluminum,Scissor,-2.2109253,-1.9480315,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_16_MBPWavs.wav,g,aluminum,Scissor,-1.7841812,-1.6480185,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_17_MBPWavs.wav,g,aluminum,Scissor,-2.4890387,-1.7706581,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_18_MBPWavs.wav,g,aluminum,Scissor,-2.279924,-1.3953011,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_19_MBPWavs.wav,g,aluminum,Scissor,-2.5528984,-1.7266964,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_20_MBPWavs.wav,g,aluminum,Scissor,-2.3743293,-1.2677872,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_21_MBPWavs.wav,g,aluminum,Scissor,-2.032469,-1.5318438,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_g_22_MBPWavs.wav,g,aluminum,Scissor,-2.4579296,-1.6576049,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_0_MBPWavs.wav,l,aluminum,Scissor,-3.0508702,-1.1235601,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_1_MBPWavs.wav,l,aluminum,Scissor,-3.5950327,-1.9974486,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_2_MBPWavs.wav,l,aluminum,Scissor,-2.7462316,-1.5231338,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_3_MBPWavs.wav,l,aluminum,Scissor,-3.7372801,-1.9180421,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_4_MBPWavs.wav,l,aluminum,Scissor,-3.6746044,-1.9703991,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_5_MBPWavs.wav,l,aluminum,Scissor,-2.7130473,-1.6868811,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_6_MBPWavs.wav,l,aluminum,Scissor,-3.114423,-1.8955941,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_7_MBPWavs.wav,l,aluminum,Scissor,-3.1254838,-1.9208306,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_8_MBPWavs.wav,l,aluminum,Scissor,-3.7974417,-1.9400287,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_9_MBPWavs.wav,l,aluminum,Scissor,-3.5526083,-2.1258035,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_10_MBPWavs.wav,l,aluminum,Scissor,-2.2479331,-1.7580667,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_11_MBPWavs.wav,l,aluminum,Scissor,-2.62369,-1.8169467,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_12_MBPWavs.wav,l,aluminum,Scissor,-3.015021,-1.5545758,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_13_MBPWavs.wav,l,aluminum,Scissor,-3.9014204,-1.9863789,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_14_MBPWavs.wav,l,aluminum,Scissor,-3.9840348,-1.982628,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_l_15_MBPWavs.wav,l,aluminum,Scissor,-3.7390301,-1.6609625,2
